username,created_at_as_str,uri,api,unique_resource_name,unique_resource_id
hemant_97,2022-05-22 18:49:48.443860,/situation/14/6/12,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 12,TaskMap|217
hemant_97,2022-05-22 18:49:48.837812,/,ACCESSED DASHBOARD,NONE,NONE
hemant_97,2022-05-22 18:49:59.660975,/situation/14/6/10,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 10,TaskMap|215
hemant_97,2022-05-22 18:49:59.930619,/task-page/14/6/10,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 10,TaskMap|215
hemant_97,2022-05-22 19:02:12.420098,/api/feedback/215,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 10,TaskMap|215
hemant_97,2022-05-22 19:02:12.607388,/task-page/14/6/11,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 11,TaskMap|216
daminikalthiya2410_49,2022-05-22 21:50:45.628881,/,ACCESSED DASHBOARD,NONE,NONE
daminikalthiya2410_49,2022-05-22 21:50:54.452513,/situation/10/2/1,ACCESSED SITUATION,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 2 | Title - Filmmaking-Day 1,TaskMap|142
daminikalthiya2410_49,2022-05-22 21:50:54.564263,/task-page/10/2/1,ACCESSED TASK_PAGE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 2 | Title - Filmmaking-Day 1,TaskMap|142
daminikalthiya2410_49,2022-05-22 21:51:00.905188,/situation/10/2/3,ACCESSED SITUATION,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 2 | Title - Filmmaking-Day 3,TaskMap|144
daminikalthiya2410_49,2022-05-22 21:51:01.009882,/task-page/10/2/3,ACCESSED TASK_PAGE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 2 | Title - Filmmaking-Day 3,TaskMap|144
daminikalthiya2410_49,2022-05-22 21:51:26.098127,/api/mark_resource_visited/366,POSTED RESOURCE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 2 | Title - Filmmaking-Day 3 | Stabilise the shaky footage | mandatory= True,Resource|366
dasari_s_15,2022-05-23 03:15:01.062776,/,ACCESSED DASHBOARD,NONE,NONE
dasari_s_15,2022-05-23 03:15:08.714312,/situation/1/7/1,ACCESSED SITUATION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:15:09.109893,/task-page/1/7/1,ACCESSED TASK_PAGE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:22:50.268364,/,ACCESSED DASHBOARD,NONE,NONE
dasari_s_15,2022-05-23 03:22:57.914736,/situation/1/7/1,ACCESSED SITUATION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:22:58.314655,/task-page/1/7/1,ACCESSED TASK_PAGE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:29:40.622702,/,ACCESSED DASHBOARD,NONE,NONE
dasari_s_15,2022-05-23 03:29:52.992729,/situation/1/7/1,ACCESSED SITUATION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:29:53.298698,/task-page/1/7/1,ACCESSED TASK_PAGE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:32:13.455945,/api/upload_career_task_submissions/107,POSTED TASK_SUBMISSION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1 | Data & Analytics - Assignment & Resources | Mandatory = True,Action|107
dasari_s_15,2022-05-23 03:32:15.939193,/task-page/1/7/1,ACCESSED TASK_PAGE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:32:20.212924,/api/upload_career_task_submissions/107,POSTED TASK_SUBMISSION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1 | Data & Analytics - Assignment & Resources | Mandatory = True,Action|107
dasari_s_15,2022-05-23 03:32:23.961265,/api/upload_career_task_submissions/107,POSTED TASK_SUBMISSION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1 | Data & Analytics - Assignment & Resources | Mandatory = True,Action|107
dasari_s_15,2022-05-23 03:32:24.116370,/api/upload_career_task_submissions/107,POSTED TASK_SUBMISSION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1 | Data & Analytics - Assignment & Resources | Mandatory = True,Action|107
dasari_s_15,2022-05-23 03:32:24.846855,/api/upload_career_task_submissions/107,POSTED TASK_SUBMISSION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1 | Data & Analytics - Assignment & Resources | Mandatory = True,Action|107
dasari_s_15,2022-05-23 03:32:25.311543,/api/upload_career_task_submissions/107,POSTED TASK_SUBMISSION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1 | Data & Analytics - Assignment & Resources | Mandatory = True,Action|107
dasari_s_15,2022-05-23 03:34:30.537998,/api/feedback/177,POSTED FEEDBACK_FOR_GOAL,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
dasari_s_15,2022-05-23 03:34:30.712303,/,ACCESSED DASHBOARD,NONE,NONE
dasari_s_15,2022-05-23 03:34:43.910204,/situation/12/5/1,ACCESSED SITUATION,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 1,TaskMap|163
dasari_s_15,2022-05-23 03:34:44.227517,/task-page/12/5/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 1,TaskMap|163
priyanshi_g,2022-05-23 04:13:55.946346,/task-page/11/6/2,ACCESSED TASK_PAGE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 2,TaskMap|254
priyanshi_g,2022-05-23 04:13:59.748004,/task-page/11/6/3,ACCESSED TASK_PAGE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 3,TaskMap|256
priyanshi_g,2022-05-23 04:14:03.532068,/api/mark_resource_visited/763,POSTED RESOURCE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 3 | Quantitative Analysis (Reading: 21-29) | mandatory= False,Resource|763
priyanshi_g,2022-05-23 04:15:16.651317,/situation/11/6/2,ACCESSED SITUATION,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 2,TaskMap|254
priyanshi_g,2022-05-23 04:15:16.913166,/task-page/11/6/2,ACCESSED TASK_PAGE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 2,TaskMap|254
priyanshi_g,2022-05-23 04:15:27.398510,/api/mark_resource_visited/773,POSTED RESOURCE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 2 | How to Lie with Statistics (Interesting takes on how you can manipulate human perception with Graph) | mandatory= False,Resource|773
priyanshi_g,2022-05-23 04:15:34.779181,/api/mark_resource_visited/773,POSTED RESOURCE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 2 | How to Lie with Statistics (Interesting takes on how you can manipulate human perception with Graph) | mandatory= False,Resource|773
rupashreepradhan2002_8,2022-05-23 04:44:24.999577,/,ACCESSED DASHBOARD,NONE,NONE
rupashreepradhan2002_8,2022-05-23 04:44:39.820756,/situation/1/4/1,ACCESSED SITUATION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 4 | Title - Data Analytics-Day 1,TaskMap|5
rupashreepradhan2002_8,2022-05-23 04:44:40.076173,/task-page/1/4/1,ACCESSED TASK_PAGE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 4 | Title - Data Analytics-Day 1,TaskMap|5
rupashreepradhan2002_8,2022-05-23 04:44:45.113752,/api/mark_resource_visited/10,POSTED RESOURCE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 4 | Title - Data Analytics-Day 1 | Python language (Jupyter notebook) | mandatory= True,Resource|10
dasari_s_15,2022-05-23 04:54:36.843191,/,ACCESSED DASHBOARD,NONE,NONE
dasari_s_15,2022-05-23 04:54:44.304871,/situation/12/5/1,ACCESSED SITUATION,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 1,TaskMap|163
dasari_s_15,2022-05-23 04:54:44.812648,/task-page/12/5/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 1,TaskMap|163
dasari_s_15,2022-05-23 04:54:52.402873,/api/mark_resource_visited/447,POSTED RESOURCE,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 1 | Handling Missing data | mandatory= True,Resource|447
unknow_239,2022-05-23 05:02:56.817935,/,ACCESSED DASHBOARD,NONE,NONE
unknow_239,2022-05-23 05:03:02.386171,/,ACCESSED DASHBOARD,NONE,NONE
hemant_97,2022-05-23 05:03:27.003527,/task-page/14/6/11,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 11,TaskMap|216
hemant_97,2022-05-23 05:21:09.947034,/api/feedback/216,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 11,TaskMap|216
hemant_97,2022-05-23 05:21:10.118245,/task-page/14/6/12,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 12,TaskMap|217
hemant_97,2022-05-23 05:30:22.761061,/api/feedback/217,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 12,TaskMap|217
hemant_97,2022-05-23 05:30:22.924003,/task-page/14/6/13,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 13,TaskMap|218
hemant_97,2022-05-23 05:31:04.069920,/api/feedback/218,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 13,TaskMap|218
hemant_97,2022-05-23 05:31:04.128464,/api/curate-career,UNKNOWN,NONE,NONE
hemant_97,2022-05-23 05:31:04.209648,/,ACCESSED DASHBOARD,NONE,NONE
hemant_97,2022-05-23 05:31:04.335048,/,ACCESSED DASHBOARD,NONE,NONE
hemant_97,2022-05-23 05:31:54.650793,/,ACCESSED DASHBOARD,NONE,NONE
hemant_97,2022-05-23 05:32:28.121860,/situation/10/1/1,ACCESSED SITUATION,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1,TaskMap|101
hemant_97,2022-05-23 05:32:28.385876,/task-page/10/1/1,ACCESSED TASK_PAGE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1,TaskMap|101
swapnil_512,2022-05-23 06:25:09.529012,/task-page/2/6/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
mohitfageria_261,2022-05-23 06:34:03.355415,/situation/2/6/2,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 2,TaskMap|147
mohitfageria_261,2022-05-23 06:34:03.588188,/task-page/2/6/2,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 2,TaskMap|147
mohitfageria_261,2022-05-23 06:34:10.071684,/situation/2/6/3,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 3,TaskMap|148
mohitfageria_261,2022-05-23 06:34:10.373134,/,ACCESSED DASHBOARD,NONE,NONE
mohitfageria_261,2022-05-23 06:34:15.189390,/situation/2/6/1,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
mohitfageria_261,2022-05-23 06:34:15.445507,/task-page/2/6/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sparsh.gupta6077_81,2022-05-23 06:47:37.894051,/,ACCESSED DASHBOARD,NONE,NONE
sparsh.gupta6077_81,2022-05-23 06:47:41.911327,/situation/12/5/4,ACCESSED SITUATION,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 4,TaskMap|178
sparsh.gupta6077_81,2022-05-23 06:47:42.032413,/task-page/12/5/4,ACCESSED TASK_PAGE,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 4,TaskMap|178
priyanshi_g,2022-05-23 06:59:23.668355,/task-page/11/6/3,ACCESSED TASK_PAGE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 3,TaskMap|256
priyanshi_g,2022-05-23 06:59:26.633644,/api/mark_resource_visited/763,POSTED RESOURCE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 3 | Quantitative Analysis (Reading: 21-29) | mandatory= False,Resource|763
priyanka_k_87,2022-05-23 07:00:32.889758,/task-page/1/5/3,ACCESSED TASK_PAGE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 5 | Title - Data Science-Day 3,TaskMap|16
priyanka_k_87,2022-05-23 07:07:33.918268,/,ACCESSED DASHBOARD,NONE,NONE
hemant_97,2022-05-23 07:58:16.447028,/situation/10/1/1,ACCESSED SITUATION,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1,TaskMap|101
hemant_97,2022-05-23 07:58:16.670137,/task-page/10/1/1,ACCESSED TASK_PAGE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1,TaskMap|101
hemant_97,2022-05-23 07:58:37.178690,/situation/10/1/1,ACCESSED SITUATION,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1,TaskMap|101
hemant_97,2022-05-23 07:58:37.391470,/task-page/10/1/1,ACCESSED TASK_PAGE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1,TaskMap|101
hemant_97,2022-05-23 07:59:32.534611,/api/mark_resource_visited/268,POSTED RESOURCE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1 | Master Resource | mandatory= True,Resource|268
hemant_97,2022-05-23 07:59:39.264625,/api/mark_resource_visited/268,POSTED RESOURCE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1 | Master Resource | mandatory= True,Resource|268
hemant_97,2022-05-23 08:00:02.117773,/api/mark_resource_visited/268,POSTED RESOURCE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1 | Master Resource | mandatory= True,Resource|268
hemant_97,2022-05-23 08:00:16.768779,/api/mark_resource_visited/269,POSTED RESOURCE,Type - CAREER | Field - CreativityTrack - Evaluation Project | Ram Bansal-Week 1 | Title - Design-Day 1 | Double Diamond Approach Video | mandatory= True,Resource|269
sarthak_j_66,2022-05-23 08:08:27.101331,/,ACCESSED DASHBOARD,NONE,NONE
sarthak_j_66,2022-05-23 08:08:41.245810,/situation/2/6/1,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:08:41.440165,/task-page/2/6/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:08:47.316827,/situation/2/6/5,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 5,TaskMap|282
sarthak_j_66,2022-05-23 08:08:47.420092,/task-page/2/6/5,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 5,TaskMap|282
sarthak_j_66,2022-05-23 08:08:50.893292,/situation/2/6/1,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:08:50.992103,/task-page/2/6/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:08:57.984609,/situation/2/6/5,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 5,TaskMap|282
sarthak_j_66,2022-05-23 08:08:58.107525,/task-page/2/6/5,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 5,TaskMap|282
sarthak_j_66,2022-05-23 08:09:26.918682,/situation/2/6/6,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 6,TaskMap|283
sarthak_j_66,2022-05-23 08:09:27.075773,/,ACCESSED DASHBOARD,NONE,NONE
sarthak_j_66,2022-05-23 08:09:33.202512,/situation/2/6/1,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:09:33.342951,/task-page/2/6/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:09:48.676749,/situation/2/6/1,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:09:48.910797,/task-page/2/6/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
sarthak_j_66,2022-05-23 08:11:42.370674,/situation/2/6/5,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 5,TaskMap|282
sarthak_j_66,2022-05-23 08:11:42.490889,/task-page/2/6/5,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 5,TaskMap|282
sarthak_j_66,2022-05-23 08:11:50.593369,/api/mark_resource_visited/865,POSTED RESOURCE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 5 | What are Mutual Funds? | mandatory= True,Resource|865
priyanka_k_87,2022-05-23 08:12:59.642094,/situation/12/5/1,ACCESSED SITUATION,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 1,TaskMap|163
priyanka_k_87,2022-05-23 08:13:02.154038,/task-page/12/5/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 5 | Title - Data Science II-Day 1,TaskMap|163
mohitfageria_261,2022-05-23 08:17:53.147388,/api/mark_resource_visited/373,POSTED RESOURCE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1 | What is Finance? | mandatory= True,Resource|373
sherry_687,2022-05-23 08:34:41.580747,/,ACCESSED DASHBOARD,NONE,NONE
sherry_687,2022-05-23 08:34:53.178041,/situation/14/4/2,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 2,TaskMap|195
sherry_687,2022-05-23 08:34:53.419701,/task-page/14/4/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 2,TaskMap|195
priyanshi_g,2022-05-23 08:46:28.301278,/,ACCESSED DASHBOARD,NONE,NONE
priyanshi_g,2022-05-23 08:46:51.943111,/task-page/11/6/3,ACCESSED TASK_PAGE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 3,TaskMap|256
priyanshi_g,2022-05-23 08:47:00.771293,/api/mark_resource_visited/763,POSTED RESOURCE,Type - CAREER | Field - Business Management (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 6 | Title - Quant Finance II-Day 3 | Quantitative Analysis (Reading: 21-29) | mandatory= False,Resource|763
Shivji_14,2022-05-23 09:10:25.974045,/,ACCESSED DASHBOARD,NONE,NONE
Shivji_14,2022-05-23 09:10:33.487755,/situation/14/5/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 1,TaskMap|230
Shivji_14,2022-05-23 09:10:33.716916,/task-page/14/5/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 1,TaskMap|230
Shivji_14,2022-05-23 09:11:14.488653,/api/feedback/230,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 1,TaskMap|230
Shivji_14,2022-05-23 09:11:14.641892,/task-page/14/5/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 2,TaskMap|231
Shivji_14,2022-05-23 09:12:21.886705,/api/feedback/231,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 2,TaskMap|231
Shivji_14,2022-05-23 09:12:22.039549,/task-page/14/5/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 3,TaskMap|232
Shivji_14,2022-05-23 09:17:43.404125,/api/feedback/232,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 3,TaskMap|232
Shivji_14,2022-05-23 09:17:43.554384,/task-page/14/5/4,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 4,TaskMap|233
Shivji_14,2022-05-23 09:18:53.676489,/api/feedback/233,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 4,TaskMap|233
Shivji_14,2022-05-23 09:18:53.819181,/task-page/14/5/5,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 5,TaskMap|234
Shivji_14,2022-05-23 09:19:06.603841,/api/feedback/234,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 5,TaskMap|234
Shivji_14,2022-05-23 09:19:06.791887,/task-page/14/5/6,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 6,TaskMap|235
Shivji_14,2022-05-23 09:19:17.135641,/api/feedback/235,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 6,TaskMap|235
Shivji_14,2022-05-23 09:19:17.284027,/task-page/14/5/7,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 7,TaskMap|236
Shivji_14,2022-05-23 09:21:55.141553,/api/feedback/236,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 5 | Title - Fearless Personality Curation-Day 7,TaskMap|236
Shivji_14,2022-05-23 09:21:55.296693,/,ACCESSED DASHBOARD,NONE,NONE
