id,created_at,username,uri,api,unique_resource_id
21818,2022-06-03 16:14:30.800346,mohitverma0612_1,/situation/1/1/3,ACCESSED SITUATION,TaskMap|4
21819,2022-06-03 16:14:30.946156,mohitverma0612_1,/task-page/1/1/3,ACCESSED TASK_PAGE,TaskMap|4
21820,2022-06-03 16:14:53.820284,sherry_687,/api/feedback/198,POSTED FEEDBACK_FOR_GOAL,TaskMap|198
21821,2022-06-03 16:14:53.948106,sherry_687,/task-page/14/6/5,ACCESSED TASK_PAGE,TaskMap|201
21822,2022-06-03 16:14:58.725367,sherry_687,/situation/14/6/3,ACCESSED SITUATION,TaskMap|200
21823,2022-06-03 16:14:58.915264,sherry_687,/task-page/14/6/3,ACCESSED TASK_PAGE,TaskMap|200
21824,2022-06-03 16:15:01.804585,jai_s_96,/,ACCESSED DASHBOARD,NONE
21825,2022-06-03 16:15:16.102448,jai_s_96,/situation/2/6/2,ACCESSED SITUATION,TaskMap|313
21826,2022-06-03 16:15:16.258302,jai_s_96,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21827,2022-06-03 16:16:39.327136,jai_s_96,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21828,2022-06-03 16:16:42.472713,jai_s_96,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21829,2022-06-03 16:17:40.877020,simmi_87,/api/mark_resource_visited/302,POSTED RESOURCE,Resource|302
21830,2022-06-03 16:25:33.439881,satyarth_995,/api/mark_resource_visited/831,POSTED RESOURCE,Resource|831
21831,2022-06-03 16:32:34.807256,sherry_687,/situation/14/6/5,ACCESSED SITUATION,TaskMap|201
21832,2022-06-03 16:32:35.012534,sherry_687,/task-page/14/6/5,ACCESSED TASK_PAGE,TaskMap|201
21833,2022-06-03 16:32:41.735161,sherry_687,/situation/14/6/4,ACCESSED SITUATION,TaskMap|198
21834,2022-06-03 16:32:41.935348,sherry_687,/task-page/14/6/4,ACCESSED TASK_PAGE,TaskMap|198
21835,2022-06-03 16:32:45.195350,sherry_687,/situation/14/6/5,ACCESSED SITUATION,TaskMap|201
21836,2022-06-03 16:32:45.374418,sherry_687,/task-page/14/6/5,ACCESSED TASK_PAGE,TaskMap|201
21837,2022-06-03 16:32:48.056598,sherry_687,/situation/14/6/6,ACCESSED SITUATION,TaskMap|211
21838,2022-06-03 16:32:48.308660,sherry_687,/,ACCESSED DASHBOARD,NONE
21839,2022-06-03 16:33:04.407638,sherry_687,/situation/14/6/5,ACCESSED SITUATION,TaskMap|201
21840,2022-06-03 16:33:04.583384,sherry_687,/task-page/14/6/5,ACCESSED TASK_PAGE,TaskMap|201
21841,2022-06-03 16:33:40.672791,mohitverma0612_1,/,ACCESSED DASHBOARD,NONE
21842,2022-06-03 16:33:48.862770,mohitverma0612_1,/situation/10/1/1,ACCESSED SITUATION,TaskMap|325
21843,2022-06-03 16:33:49.023716,mohitverma0612_1,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|325
21844,2022-06-03 16:33:53.027952,mohitverma0612_1,/situation/10/1/3,ACCESSED SITUATION,TaskMap|327
21845,2022-06-03 16:33:53.188799,mohitverma0612_1,/task-page/10/1/3,ACCESSED TASK_PAGE,TaskMap|327
21846,2022-06-03 16:34:56.436245,sarthak_j_66,/,ACCESSED DASHBOARD,NONE
21847,2022-06-03 16:35:04.564922,sarthak_j_66,/situation/2/6/1,ACCESSED SITUATION,TaskMap|146
21848,2022-06-03 16:35:04.737201,sarthak_j_66,/task-page/2/6/1,ACCESSED TASK_PAGE,TaskMap|146
21849,2022-06-03 16:35:10.664270,sarthak_j_66,/situation/2/6/7,ACCESSED SITUATION,TaskMap|293
21850,2022-06-03 16:35:10.816024,sarthak_j_66,/task-page/2/6/7,ACCESSED TASK_PAGE,TaskMap|293
21851,2022-06-03 16:36:19.751725,dhanadiakhushal_40,/,ACCESSED DASHBOARD,NONE
21852,2022-06-03 16:36:46.818287,sarthak_j_66,/situation/2/6/2,ACCESSED SITUATION,TaskMap|313
21853,2022-06-03 16:36:46.962371,sarthak_j_66,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21854,2022-06-03 16:36:56.643540,sarthak_j_66,/situation/2/6/16,ACCESSED SITUATION,TaskMap|324
21855,2022-06-03 16:36:56.826160,sarthak_j_66,/task-page/2/6/16,ACCESSED TASK_PAGE,TaskMap|324
21856,2022-06-03 16:37:13.870548,sarthak_j_66,/situation/2/6/2,ACCESSED SITUATION,TaskMap|313
21857,2022-06-03 16:37:14.012184,sarthak_j_66,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21858,2022-06-03 16:37:21.252700,dhanadiakhushal_40,/situation/14/3/2,ACCESSED SITUATION,TaskMap|190
21859,2022-06-03 16:37:21.446136,dhanadiakhushal_40,/situation/14/3/2,ACCESSED SITUATION,TaskMap|190
21860,2022-06-03 16:37:21.770879,dhanadiakhushal_40,/task-page/14/3/2,ACCESSED TASK_PAGE,TaskMap|190
21861,2022-06-03 16:37:31.958065,dhanadiakhushal_40,/situation/14/3/3,ACCESSED SITUATION,TaskMap|194
21862,2022-06-03 16:37:32.232229,dhanadiakhushal_40,/task-page/14/3/3,ACCESSED TASK_PAGE,TaskMap|194
21863,2022-06-03 16:37:37.902802,dhanadiakhushal_40,/situation/14/3/2,ACCESSED SITUATION,TaskMap|190
21864,2022-06-03 16:37:38.347021,dhanadiakhushal_40,/task-page/14/3/2,ACCESSED TASK_PAGE,TaskMap|190
21865,2022-06-03 16:37:43.663110,dhanadiakhushal_40,/situation/14/3/3,ACCESSED SITUATION,TaskMap|194
21866,2022-06-03 16:37:44.017088,dhanadiakhushal_40,/task-page/14/3/3,ACCESSED TASK_PAGE,TaskMap|194
21867,2022-06-03 16:41:07.430360,sarthak_j_66,/situation/2/6/3,ACCESSED SITUATION,TaskMap|314
21868,2022-06-03 16:41:07.600208,sarthak_j_66,/,ACCESSED DASHBOARD,NONE
21869,2022-06-03 16:41:39.064576,kishlay.raj.58152559_27,/,ACCESSED DASHBOARD,NONE
21870,2022-06-03 16:43:44.773493,test_35,/,ACCESSED DASHBOARD,NONE
21871,2022-06-03 16:43:48.375334,test_35,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
21872,2022-06-03 16:43:48.509758,test_35,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
21873,2022-06-03 16:43:48.924889,athsmiarva756_80,/,ACCESSED DASHBOARD,NONE
21874,2022-06-03 16:44:04.522970,test_35,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,TaskMap|182
21875,2022-06-03 16:44:04.607619,test_35,/task-page/14/1/2,ACCESSED TASK_PAGE,TaskMap|191
21876,2022-06-03 16:44:09.066167,athsmiarva756_80,/leaderboard,ACCESSED LEADERBOARD,NONE
21877,2022-06-03 16:44:15.445646,test_35,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,TaskMap|191
21878,2022-06-03 16:44:15.527959,test_35,/task-page/14/1/3,ACCESSED TASK_PAGE,TaskMap|193
21879,2022-06-03 16:44:20.742492,test_35,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL,TaskMap|193
21880,2022-06-03 16:44:20.827109,test_35,/,ACCESSED DASHBOARD,NONE
21881,2022-06-03 16:44:25.578031,test_35,/situation/14/2/1,ACCESSED SITUATION,TaskMap|183
21882,2022-06-03 16:44:25.694885,test_35,/task-page/14/2/1,ACCESSED TASK_PAGE,TaskMap|183
21883,2022-06-03 16:44:29.177159,test_35,/api/question-input,POSTED ONBOARDING_QUESTION,Action|112
21884,2022-06-03 16:44:33.490655,test_35,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,TaskMap|183
21885,2022-06-03 16:44:33.574507,test_35,/task-page/14/2/2,ACCESSED TASK_PAGE,TaskMap|199
21886,2022-06-03 16:44:39.443556,test_35,/api/feedback/199,POSTED FEEDBACK_FOR_GOAL,TaskMap|199
21887,2022-06-03 16:44:39.527002,test_35,/task-page/14/2/3,ACCESSED TASK_PAGE,TaskMap|187
21888,2022-06-03 16:44:44.860221,test_35,/api/feedback/187,POSTED FEEDBACK_FOR_GOAL,TaskMap|187
21889,2022-06-03 16:44:44.944360,test_35,/task-page/14/2/4,ACCESSED TASK_PAGE,TaskMap|188
21890,2022-06-03 16:44:49.847330,test_35,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL,TaskMap|188
21891,2022-06-03 16:44:49.933777,test_35,/,ACCESSED DASHBOARD,NONE
21892,2022-06-03 16:44:52.115229,test_35,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
21893,2022-06-03 16:44:52.233884,test_35,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
21894,2022-06-03 16:45:28.109492,test_35,/api/feedback/189,POSTED FEEDBACK_FOR_GOAL,TaskMap|189
21895,2022-06-03 16:45:28.192448,test_35,/task-page/14/3/2,ACCESSED TASK_PAGE,TaskMap|190
21896,2022-06-03 16:45:34.883707,test_35,/api/feedback/190,POSTED FEEDBACK_FOR_GOAL,TaskMap|190
21897,2022-06-03 16:45:34.967017,test_35,/task-page/14/3/3,ACCESSED TASK_PAGE,TaskMap|194
21898,2022-06-03 16:45:38.814112,test_35,/api/feedback/194,POSTED FEEDBACK_FOR_GOAL,TaskMap|194
21899,2022-06-03 16:45:38.899170,test_35,/,ACCESSED DASHBOARD,NONE
21900,2022-06-03 16:45:41.763078,test_35,/situation/14/4/1,ACCESSED SITUATION,TaskMap|185
21901,2022-06-03 16:45:41.880197,test_35,/task-page/14/4/1,ACCESSED TASK_PAGE,TaskMap|185
21902,2022-06-03 16:45:56.950431,test_35,/api/upload_career_task_submissions/118,POSTED TASK_SUBMISSION,Action|118
21903,2022-06-03 16:45:57.051770,test_35,/task-page/14/4/1,ACCESSED TASK_PAGE,TaskMap|185
21904,2022-06-03 16:46:00.812594,test_35,/api/feedback/185,POSTED FEEDBACK_FOR_GOAL,TaskMap|185
21905,2022-06-03 16:46:00.894321,test_35,/task-page/14/4/2,ACCESSED TASK_PAGE,TaskMap|195
21906,2022-06-03 16:46:05.043527,test_35,/api/upload_career_task_submissions/119,POSTED TASK_SUBMISSION,Action|119
21907,2022-06-03 16:46:05.134350,test_35,/task-page/14/4/2,ACCESSED TASK_PAGE,TaskMap|195
21908,2022-06-03 16:46:09.203122,test_35,/api/upload_career_task_submissions/119,POSTED TASK_SUBMISSION,Action|119
21909,2022-06-03 16:46:09.295182,test_35,/task-page/14/4/2,ACCESSED TASK_PAGE,TaskMap|195
21910,2022-06-03 16:46:13.027604,test_35,/api/feedback/195,POSTED FEEDBACK_FOR_GOAL,TaskMap|195
21911,2022-06-03 16:46:13.111902,test_35,/task-page/14/4/3,ACCESSED TASK_PAGE,TaskMap|196
21912,2022-06-03 16:46:18.794111,test_35,/api/feedback/196,POSTED FEEDBACK_FOR_GOAL,TaskMap|196
21913,2022-06-03 16:46:18.880686,test_35,/,ACCESSED DASHBOARD,NONE
21914,2022-06-03 16:46:56.648121,simmi_87,/api/mark_resource_visited/303,POSTED RESOURCE,Resource|303
21915,2022-06-03 16:51:42.252853,sarthak_j_66,/situation/2/6/1,ACCESSED SITUATION,TaskMap|146
21916,2022-06-03 16:51:42.358928,sarthak_j_66,/task-page/2/6/1,ACCESSED TASK_PAGE,TaskMap|146
21917,2022-06-03 16:51:48.322198,sarthak_j_66,/situation/2/6/2,ACCESSED SITUATION,TaskMap|313
21918,2022-06-03 16:51:48.434481,sarthak_j_66,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21919,2022-06-03 16:52:10.706424,keshavbidawatka12_63,/,ACCESSED DASHBOARD,NONE
21920,2022-06-03 16:52:22.119891,keshavbidawatka12_63,/situation/2/6/16,ACCESSED SITUATION,TaskMap|324
21921,2022-06-03 16:52:22.568633,keshavbidawatka12_63,/task-page/2/6/16,ACCESSED TASK_PAGE,TaskMap|324
21922,2022-06-03 16:52:28.099698,keshavbidawatka12_63,/situation/2/6/1,ACCESSED SITUATION,TaskMap|146
21923,2022-06-03 16:52:28.663949,keshavbidawatka12_63,/task-page/2/6/1,ACCESSED TASK_PAGE,TaskMap|146
21924,2022-06-03 16:52:36.579754,keshavbidawatka12_63,/situation/2/6/2,ACCESSED SITUATION,TaskMap|313
21925,2022-06-03 16:52:37.149447,keshavbidawatka12_63,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21926,2022-06-03 16:52:43.544560,keshavbidawatka12_63,/situation/2/6/3,ACCESSED SITUATION,TaskMap|314
21927,2022-06-03 16:52:44.343970,keshavbidawatka12_63,/task-page/2/6/3,ACCESSED TASK_PAGE,TaskMap|314
21928,2022-06-03 16:52:49.809373,keshavbidawatka12_63,/situation/10/1/1,ACCESSED SITUATION,TaskMap|325
21929,2022-06-03 16:52:50.118877,keshavbidawatka12_63,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|325
21930,2022-06-03 16:52:55.431609,keshavbidawatka12_63,/situation/10/1/2,ACCESSED SITUATION,TaskMap|326
21931,2022-06-03 16:52:55.735174,keshavbidawatka12_63,/task-page/10/1/2,ACCESSED TASK_PAGE,TaskMap|326
21932,2022-06-03 16:53:07.244757,keshavbidawatka12_63,/situation/10/1/3,ACCESSED SITUATION,TaskMap|327
21933,2022-06-03 16:53:07.578794,keshavbidawatka12_63,/task-page/10/1/3,ACCESSED TASK_PAGE,TaskMap|327
21934,2022-06-03 16:54:06.483999,keshavbidawatka12_63,/task-page/10/1/3,ACCESSED TASK_PAGE,TaskMap|327
21935,2022-06-03 16:54:10.985432,keshavbidawatka12_63,/situation/10/1/2,ACCESSED SITUATION,TaskMap|326
21936,2022-06-03 16:54:11.307478,keshavbidawatka12_63,/task-page/10/1/2,ACCESSED TASK_PAGE,TaskMap|326
21937,2022-06-03 16:54:17.541009,keshavbidawatka12_63,/situation/10/1/4,ACCESSED SITUATION,TaskMap|328
21938,2022-06-03 16:54:17.808576,keshavbidawatka12_63,/task-page/10/1/4,ACCESSED TASK_PAGE,TaskMap|328
21939,2022-06-03 16:54:21.447575,sarthak_j_66,/situation/2/6/3,ACCESSED SITUATION,TaskMap|314
21940,2022-06-03 16:54:21.631034,sarthak_j_66,/,ACCESSED DASHBOARD,NONE
21941,2022-06-03 16:54:35.444138,keshavbidawatka12_63,/situation/10/1/5,ACCESSED SITUATION,TaskMap|101
21942,2022-06-03 16:54:35.824260,keshavbidawatka12_63,/task-page/10/1/5,ACCESSED TASK_PAGE,TaskMap|101
21943,2022-06-03 16:54:53.414712,keshavbidawatka12_63,/situation/10/1/6,ACCESSED SITUATION,TaskMap|102
21944,2022-06-03 16:54:53.843826,keshavbidawatka12_63,/task-page/10/1/6,ACCESSED TASK_PAGE,TaskMap|102
21945,2022-06-03 16:54:57.577465,sarthak_j_66,/situation/2/6/1,ACCESSED SITUATION,TaskMap|146
21946,2022-06-03 16:54:57.719259,sarthak_j_66,/task-page/2/6/1,ACCESSED TASK_PAGE,TaskMap|146
21947,2022-06-03 16:54:59.634264,keshavbidawatka12_63,/situation/10/1/4,ACCESSED SITUATION,TaskMap|328
21948,2022-06-03 16:54:59.913411,keshavbidawatka12_63,/task-page/10/1/4,ACCESSED TASK_PAGE,TaskMap|328
21949,2022-06-03 16:55:09.520240,keshavbidawatka12_63,/situation/10/1/6,ACCESSED SITUATION,TaskMap|102
21950,2022-06-03 16:55:09.893969,keshavbidawatka12_63,/task-page/10/1/6,ACCESSED TASK_PAGE,TaskMap|102
21951,2022-06-03 16:55:16.214290,keshavbidawatka12_63,/situation/10/1/7,ACCESSED SITUATION,TaskMap|103
21952,2022-06-03 16:55:16.578967,keshavbidawatka12_63,/task-page/10/1/7,ACCESSED TASK_PAGE,TaskMap|103
21953,2022-06-03 16:56:06.798795,sarthak_j_66,/situation/2/6/2,ACCESSED SITUATION,TaskMap|313
21954,2022-06-03 16:56:06.953155,sarthak_j_66,/task-page/2/6/2,ACCESSED TASK_PAGE,TaskMap|313
21955,2022-06-03 16:58:33.887635,keshavbidawatka12_63,/task-page/10/1/7,ACCESSED TASK_PAGE,TaskMap|103
21956,2022-06-03 16:58:37.409629,keshavbidawatka12_63,/situation/10/1/8,ACCESSED SITUATION,TaskMap|329
21957,2022-06-03 16:58:37.809268,keshavbidawatka12_63,/task-page/10/1/8,ACCESSED TASK_PAGE,TaskMap|329
21958,2022-06-03 17:03:46.728449,keshavbidawatka12_63,/task-page/10/1/8,ACCESSED TASK_PAGE,TaskMap|329
21959,2022-06-03 17:03:51.371006,dreamer44_39,/,ACCESSED DASHBOARD,NONE
21960,2022-06-03 17:04:18.669844,dreamer44_39,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
21961,2022-06-03 17:04:20.706819,ECHRA_02__58,/,ACCESSED DASHBOARD,NONE
21962,2022-06-03 17:04:20.980605,dreamer44_39,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
21963,2022-06-03 17:04:41.902828,keshavbidawatka12_63,/situation/10/1/6,ACCESSED SITUATION,TaskMap|102
21964,2022-06-03 17:04:42.301123,keshavbidawatka12_63,/task-page/10/1/6,ACCESSED TASK_PAGE,TaskMap|102
21965,2022-06-03 17:04:48.233340,keshavbidawatka12_63,/situation/10/1/7,ACCESSED SITUATION,TaskMap|103
21966,2022-06-03 17:04:48.623218,keshavbidawatka12_63,/task-page/10/1/7,ACCESSED TASK_PAGE,TaskMap|103
21967,2022-06-03 17:05:02.857342,dreamer44_39,/,ACCESSED DASHBOARD,NONE
21968,2022-06-03 17:05:14.725444,dreamer44_39,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
21969,2022-06-03 17:05:24.221211,Ishika_82,/situation/14/2/3,ACCESSED SITUATION,TaskMap|187
21970,2022-06-03 17:05:24.484135,Ishika_82,/,ACCESSED DASHBOARD,NONE
21971,2022-06-03 17:05:28.097081,dreamer44_39,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
21972,2022-06-03 17:05:31.229473,keshavbidawatka12_63,/situation/1/8/17,ACCESSED SITUATION,TaskMap|303
21973,2022-06-03 17:05:31.645510,keshavbidawatka12_63,/task-page/1/8/17,ACCESSED TASK_PAGE,TaskMap|303
21974,2022-06-03 17:05:34.041456,Ishika_82,/situation/14/2/2,ACCESSED SITUATION,TaskMap|199
21975,2022-06-03 17:05:34.188631,Ishika_82,/task-page/14/2/2,ACCESSED TASK_PAGE,TaskMap|199
21976,2022-06-03 17:05:37.388521,keshavbidawatka12_63,/situation/1/8/11,ACCESSED SITUATION,TaskMap|297
21977,2022-06-03 17:05:37.795374,keshavbidawatka12_63,/task-page/1/8/11,ACCESSED TASK_PAGE,TaskMap|297
21978,2022-06-03 17:05:53.771226,ECHRA_02__58,/,ACCESSED DASHBOARD,NONE
21979,2022-06-03 17:05:59.272275,Ishika_82,/task-page/14/2/2,ACCESSED TASK_PAGE,TaskMap|199
21980,2022-06-03 17:06:04.698959,dreamer44_39,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
21981,2022-06-03 17:06:18.115485,Ishika_82,/,ACCESSED DASHBOARD,NONE
21982,2022-06-03 17:06:18.570946,ECHRA_02__58,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
21983,2022-06-03 17:06:18.688335,ECHRA_02__58,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
21984,2022-06-03 17:06:19.053957,dreamer44_39,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
21985,2022-06-03 17:06:20.122336,dreamer44_39,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
21986,2022-06-03 17:06:25.887433,Ishika_82,/situation/14/2/2,ACCESSED SITUATION,TaskMap|199
21987,2022-06-03 17:06:26.054012,Ishika_82,/task-page/14/2/2,ACCESSED TASK_PAGE,TaskMap|199
21988,2022-06-03 17:06:48.646082,keshavbidawatka12_63,/task-page/10/1/7,ACCESSED TASK_PAGE,TaskMap|103
21989,2022-06-03 17:07:06.719431,keshavbidawatka12_63,/task-page/10/1/7,ACCESSED TASK_PAGE,TaskMap|103
21990,2022-06-03 17:07:10.961414,keshavbidawatka12_63,/situation/10/1/8,ACCESSED SITUATION,TaskMap|330
21991,2022-06-03 17:07:11.288193,keshavbidawatka12_63,/task-page/10/1/8,ACCESSED TASK_PAGE,TaskMap|330
21992,2022-06-03 17:07:48.598914,Ishika_82,/task-page/14/2/2,ACCESSED TASK_PAGE,TaskMap|199
21993,2022-06-03 17:08:12.687058,Ishika_82,/api/feedback/199,POSTED FEEDBACK_FOR_GOAL,TaskMap|199
21994,2022-06-03 17:08:12.783383,Ishika_82,/task-page/14/2/3,ACCESSED TASK_PAGE,TaskMap|187
21995,2022-06-03 17:08:15.430459,ECHRA_02__58,/,ACCESSED DASHBOARD,NONE
21996,2022-06-03 17:08:32.140101,keshavbidawatka12_63,/task-page/10/1/8,ACCESSED TASK_PAGE,TaskMap|330
21997,2022-06-03 17:09:48.483993,dreamer44_39,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
21998,2022-06-03 17:09:48.788746,dreamer44_39,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
21999,2022-06-03 17:09:56.080862,dreamer44_39,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
22000,2022-06-03 17:10:10.971599,ECHRA_02__58,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
22001,2022-06-03 17:10:15.171048,ECHRA_02__58,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
22002,2022-06-03 17:10:19.726384,dreamer44_39,/api/feedback/189,POSTED FEEDBACK_FOR_GOAL,TaskMap|189
22003,2022-06-03 17:10:19.909497,dreamer44_39,/task-page/14/3/2,ACCESSED TASK_PAGE,TaskMap|190
22004,2022-06-03 17:11:06.369177,keshavbidawatka12_63,/situation/10/1/9,ACCESSED SITUATION,TaskMap|329
22005,2022-06-03 17:11:06.648330,keshavbidawatka12_63,/task-page/10/1/9,ACCESSED TASK_PAGE,TaskMap|329
22006,2022-06-03 17:11:40.679132,ECHRA_02__58,/api/feedback/189,POSTED FEEDBACK_FOR_GOAL,TaskMap|189
22007,2022-06-03 17:11:40.813170,ECHRA_02__58,/task-page/14/3/2,ACCESSED TASK_PAGE,TaskMap|190
22008,2022-06-03 17:12:01.741224,ECHRA_02__58,/situation/14/3/1,ACCESSED SITUATION,TaskMap|189
22009,2022-06-03 17:12:02.462687,ECHRA_02__58,/task-page/14/3/1,ACCESSED TASK_PAGE,TaskMap|189
22010,2022-06-03 17:12:07.218734,ECHRA_02__58,/task-page/14/3/2,ACCESSED TASK_PAGE,TaskMap|190
22011,2022-06-03 17:13:17.759303,Ishika_82,/api/feedback/187,POSTED FEEDBACK_FOR_GOAL,TaskMap|187
22012,2022-06-03 17:13:17.847761,Ishika_82,/task-page/14/2/4,ACCESSED TASK_PAGE,TaskMap|188
22013,2022-06-03 17:14:25.039180,ECHRA_02__58,/situation/14/3/3,ACCESSED SITUATION,TaskMap|194
22014,2022-06-03 17:14:25.922614,ECHRA_02__58,/,ACCESSED DASHBOARD,NONE
22015,2022-06-03 17:16:27.759298,dreamer44_39,/api/feedback/190,POSTED FEEDBACK_FOR_GOAL,TaskMap|190
22016,2022-06-03 17:16:27.906771,dreamer44_39,/task-page/14/3/3,ACCESSED TASK_PAGE,TaskMap|194
22017,2022-06-03 17:18:01.122411,dreamer44_39,/api/feedback/194,POSTED FEEDBACK_FOR_GOAL,TaskMap|194
22018,2022-06-03 17:18:01.308378,dreamer44_39,/,ACCESSED DASHBOARD,NONE
22019,2022-06-03 17:18:12.782974,dreamer44_39,/situation/14/4/1,ACCESSED SITUATION,TaskMap|185
22020,2022-06-03 17:18:13.087871,dreamer44_39,/task-page/14/4/1,ACCESSED TASK_PAGE,TaskMap|185
22021,2022-06-03 17:18:58.995228,Ishika_82,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL,TaskMap|188
22022,2022-06-03 17:18:59.107163,Ishika_82,/,ACCESSED DASHBOARD,NONE
22023,2022-06-03 17:26:27.186017,mohitverma0612_1,/task-page/10/1/3,ACCESSED TASK_PAGE,TaskMap|327
22024,2022-06-03 17:26:44.643578,mohitverma0612_1,/situation/10/1/8,ACCESSED SITUATION,TaskMap|330
22025,2022-06-03 17:26:44.874314,mohitverma0612_1,/task-page/10/1/8,ACCESSED TASK_PAGE,TaskMap|330
22026,2022-06-03 17:27:00.446827,mohitverma0612_1,/situation/10/1/7,ACCESSED SITUATION,TaskMap|103
22027,2022-06-03 17:27:00.645332,mohitverma0612_1,/task-page/10/1/7,ACCESSED TASK_PAGE,TaskMap|103
22028,2022-06-03 17:27:14.033624,mohitverma0612_1,/,ACCESSED DASHBOARD,NONE
22029,2022-06-03 17:27:31.162756,mohitverma0612_1,/situation/10/1/1,ACCESSED SITUATION,TaskMap|325
22030,2022-06-03 17:27:31.383242,mohitverma0612_1,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|325
22031,2022-06-03 17:27:37.394786,mohitverma0612_1,/situation/10/1/3,ACCESSED SITUATION,TaskMap|327
22032,2022-06-03 17:27:37.614814,mohitverma0612_1,/task-page/10/1/3,ACCESSED TASK_PAGE,TaskMap|327
22033,2022-06-03 17:27:54.988980,mohitverma0612_1,/situation/10/1/4,ACCESSED SITUATION,TaskMap|328
22034,2022-06-03 17:27:55.639812,mohitverma0612_1,/,ACCESSED DASHBOARD,NONE
22035,2022-06-03 17:28:13.108875,mohitverma0612_1,/situation/10/1/1,ACCESSED SITUATION,TaskMap|325
22036,2022-06-03 17:28:13.398423,mohitverma0612_1,/task-page/10/1/1,ACCESSED TASK_PAGE,TaskMap|325
22037,2022-06-03 17:28:20.429200,mohitverma0612_1,/situation/10/1/3,ACCESSED SITUATION,TaskMap|327
22038,2022-06-03 17:28:20.912816,mohitverma0612_1,/task-page/10/1/3,ACCESSED TASK_PAGE,TaskMap|327
22039,2022-06-03 17:31:13.142229,dreamer13_53,/task-page/14/4/1,ACCESSED TASK_PAGE,TaskMap|185
22040,2022-06-03 17:31:32.058171,adityan_47,/,ACCESSED DASHBOARD,NONE
22041,2022-06-03 17:33:04.838210,adityan_47,/situation/14/1/1,ACCESSED SITUATION,TaskMap|182
22042,2022-06-03 17:33:04.974685,adityan_47,/task-page/14/1/1,ACCESSED TASK_PAGE,TaskMap|182
22043,2022-06-03 17:33:33.810754,dreamer44_39,/,ACCESSED DASHBOARD,NONE
22044,2022-06-03 17:33:42.587602,dreamer44_39,/situation/14/4/1,ACCESSED SITUATION,TaskMap|185
22045,2022-06-03 17:33:42.876617,dreamer44_39,/task-page/14/4/1,ACCESSED TASK_PAGE,TaskMap|185
22046,2022-06-03 17:34:34.967600,dreamer13_53,/task-page/14/4/2,ACCESSED TASK_PAGE,TaskMap|195
22047,2022-06-03 17:34:37.799298,dreamer13_53,/,ACCESSED DASHBOARD,NONE
22048,2022-06-03 17:34:44.110605,dreamer13_53,/situation/14/5/1,ACCESSED SITUATION,TaskMap|230
22049,2022-06-03 17:34:44.450375,dreamer13_53,/task-page/14/5/1,ACCESSED TASK_PAGE,TaskMap|230
22050,2022-06-03 17:34:54.651972,mohitverma0612_1,/situation/10/1/8,ACCESSED SITUATION,TaskMap|330
22051,2022-06-03 17:34:55.412656,mohitverma0612_1,/task-page/10/1/8,ACCESSED TASK_PAGE,TaskMap|330
