created_at,username,uri,api
2022-05-23 18:29:07.412487,dasari_s_15,/task-page/12/5/1,ACCESSED TASK_PAGE
2022-05-23 18:29:32.512574,dasari_s_15,/situation/1/7/1,ACCESSED SITUATION
2022-05-23 18:29:35.412834,dasari_s_15,/task-page/1/7/1,ACCESSED TASK_PAGE
2022-05-23 18:43:13.181454,dasari_s_15,/task-page/1/5/3,ACCESSED TASK_PAGE
2022-05-23 18:43:29.080446,dasari_s_15,/,ACCESSED DASHBOARD
2022-05-23 18:43:38.952668,dasari_s_15,/situation/1/7/1,ACCESSED SITUATION
2022-05-23 18:43:40.139535,dasari_s_15,/task-page/1/7/1,ACCESSED TASK_PAGE
2022-05-23 19:35:28.985826,Shivji_14,/,ACCESSED DASHBOARD
2022-05-23 19:35:37.201973,Shivji_14,/situation/14/6/5,ACCESSED SITUATION
2022-05-23 19:35:37.429157,Shivji_14,/task-page/14/6/5,ACCESSED TASK_PAGE
2022-05-23 19:51:10.833856,Shivji_14,/api/feedback/201,POSTED FEEDBACK_FOR_GOAL
2022-05-23 19:51:10.976513,Shivji_14,/task-page/14/6/6,ACCESSED TASK_PAGE
2022-05-23 20:15:00.318866,Shivji_14,/task-page/14/6/4,ACCESSED TASK_PAGE
2022-05-23 20:15:00.513695,Shivji_14,/task-page/14/6/3,ACCESSED TASK_PAGE
2022-05-23 20:32:53.748102,ishant_27,/task-page/1/1/3,ACCESSED TASK_PAGE
2022-05-23 20:33:02.316027,ishant_27,/,ACCESSED DASHBOARD
2022-05-23 20:34:39.070564,ishant_27,/situation/1/2/1,ACCESSED SITUATION
2022-05-23 20:34:39.834520,ishant_27,/task-page/1/2/1,ACCESSED TASK_PAGE
2022-05-23 20:34:46.290645,ishant_27,/situation/1/2/2,ACCESSED SITUATION
2022-05-23 20:34:46.749256,ishant_27,/task-page/1/2/2,ACCESSED TASK_PAGE
2022-05-23 20:39:52.274054,ishant_27,/api/mark_resource_visited/323,POSTED RESOURCE
2022-05-23 21:50:52.239293,sarthak_j_66,/api/mark_resource_visited/865,POSTED RESOURCE
2022-05-23 22:12:25.738740,sarthak_j_66,/api/upload_career_task_submissions/189,POSTED TASK_SUBMISSION
2022-05-23 22:12:25.960257,sarthak_j_66,/task-page/2/6/5,ACCESSED TASK_PAGE
2022-05-23 22:12:36.284126,sarthak_j_66,/api/feedback/282,POSTED FEEDBACK_FOR_GOAL
2022-05-23 22:12:36.381203,sarthak_j_66,/task-page/2/6/6,ACCESSED TASK_PAGE
2022-05-23 22:12:51.798128,sarthak_j_66,/api/mark_resource_visited/866,POSTED RESOURCE
2022-05-24 00:22:30.731343,himanshugupta.396,/,ACCESSED DASHBOARD
2022-05-24 00:24:54.175698,sarthak_j_66,/api/upload_career_task_submissions/190,POSTED TASK_SUBMISSION
2022-05-24 00:24:55.417569,sarthak_j_66,/task-page/2/6/6,ACCESSED TASK_PAGE
2022-05-24 00:25:04.119596,sarthak_j_66,/api/feedback/283,POSTED FEEDBACK_FOR_GOAL
2022-05-24 00:25:04.224826,sarthak_j_66,/task-page/2/6/7,ACCESSED TASK_PAGE
2022-05-24 00:25:48.769137,sarthak_j_66,/api/mark_resource_visited/867,POSTED RESOURCE
2022-05-24 00:27:13.480460,sarthak_j_66,/api/mark_resource_visited/868,POSTED RESOURCE
2022-05-24 00:27:16.762783,sarthak_j_66,/api/mark_resource_visited/869,POSTED RESOURCE
2022-05-24 01:59:49.495076,hemant_97,/,ACCESSED DASHBOARD
2022-05-24 02:00:06.485798,hemant_97,/situation/14/2/2,ACCESSED SITUATION
2022-05-24 02:00:06.712574,hemant_97,/task-page/14/2/2,ACCESSED TASK_PAGE
2022-05-24 03:35:00.177959,hemant_97,/,ACCESSED DASHBOARD
2022-05-24 03:35:14.276099,hemant_97,/situation/14/1/1,ACCESSED SITUATION
2022-05-24 03:35:14.491989,hemant_97,/task-page/14/1/1,ACCESSED TASK_PAGE
2022-05-24 03:38:37.840281,hemant_97,/situation/14/1/2,ACCESSED SITUATION
2022-05-24 03:38:38.067183,hemant_97,/task-page/14/1/2,ACCESSED TASK_PAGE
2022-05-24 03:40:15.202058,hemant_97,/situation/14/1/3,ACCESSED SITUATION
2022-05-24 03:40:15.429225,hemant_97,/task-page/14/1/3,ACCESSED TASK_PAGE
2022-05-24 03:40:25.688155,hemant_97,/situation/14/2/1,ACCESSED SITUATION
2022-05-24 03:40:25.922908,hemant_97,/task-page/14/2/1,ACCESSED TASK_PAGE
2022-05-24 03:40:35.737778,hemant_97,/situation/14/2/2,ACCESSED SITUATION
2022-05-24 03:40:35.949004,hemant_97,/task-page/14/2/2,ACCESSED TASK_PAGE
2022-05-24 03:42:06.519429,hemant_97,/situation/14/2/3,ACCESSED SITUATION
2022-05-24 03:42:06.750282,hemant_97,/task-page/14/2/3,ACCESSED TASK_PAGE
2022-05-24 03:43:34.749507,hemant_97,/situation/14/2/4,ACCESSED SITUATION
2022-05-24 03:43:34.965670,hemant_97,/task-page/14/2/4,ACCESSED TASK_PAGE
2022-05-24 03:45:56.582810,hemant_97,/situation/14/3/1,ACCESSED SITUATION
2022-05-24 03:45:56.842002,hemant_97,/task-page/14/3/1,ACCESSED TASK_PAGE
2022-05-24 03:46:02.138754,hemant_97,/situation/14/3/2,ACCESSED SITUATION
2022-05-24 03:46:02.390977,hemant_97,/task-page/14/3/2,ACCESSED TASK_PAGE
2022-05-24 03:46:39.679603,hemant_97,/situation/14/3/1,ACCESSED SITUATION
2022-05-24 03:46:39.933679,hemant_97,/task-page/14/3/1,ACCESSED TASK_PAGE
2022-05-24 03:46:46.789610,hemant_97,/situation/14/3/2,ACCESSED SITUATION
2022-05-24 03:46:47.010939,hemant_97,/task-page/14/3/2,ACCESSED TASK_PAGE
2022-05-24 03:47:08.698377,hemant_97,/situation/14/3/3,ACCESSED SITUATION
2022-05-24 03:47:09.034964,hemant_97,/task-page/14/3/3,ACCESSED TASK_PAGE
2022-05-24 03:48:00.087053,hemant_97,/situation/14/4/1,ACCESSED SITUATION
2022-05-24 03:48:00.306611,hemant_97,/task-page/14/4/1,ACCESSED TASK_PAGE
2022-05-24 03:49:32.857639,hemant_97,/situation/14/4/2,ACCESSED SITUATION
2022-05-24 03:49:33.099328,hemant_97,/task-page/14/4/2,ACCESSED TASK_PAGE
2022-05-24 03:51:25.508023,hemant_97,/situation/14/4/3,ACCESSED SITUATION
2022-05-24 03:51:25.764259,hemant_97,/task-page/14/4/3,ACCESSED TASK_PAGE
2022-05-24 03:55:19.735602,priyanshi_g,/,ACCESSED DASHBOARD
2022-05-24 03:55:32.371090,priyanshi_g,/situation/2/6/1,ACCESSED SITUATION
2022-05-24 03:55:32.612873,priyanshi_g,/task-page/2/6/1,ACCESSED TASK_PAGE
2022-05-24 03:55:52.808050,priyanshi_g,/task-page/11/6/2,ACCESSED TASK_PAGE
2022-05-24 03:55:57.193561,priyanshi_g,/task-page/11/6/3,ACCESSED TASK_PAGE
2022-05-24 03:56:03.337497,priyanshi_g,/api/mark_resource_visited/763,POSTED RESOURCE
2022-05-24 04:04:49.592041,dasari_s_15,/,ACCESSED DASHBOARD
2022-05-24 04:10:01.328125,hemant_97,/situation/14/4/2,ACCESSED SITUATION
2022-05-24 04:10:01.544867,hemant_97,/task-page/14/4/2,ACCESSED TASK_PAGE
2022-05-24 04:30:17.107629,hemant_97,/situation/10/1/1,ACCESSED SITUATION
2022-05-24 04:30:17.360118,hemant_97,/task-page/10/1/1,ACCESSED TASK_PAGE
2022-05-24 04:38:46.886321,dasari_s_15,/,ACCESSED DASHBOARD
2022-05-24 04:39:30.690246,dasari_s_15,/situation/12/5/1,ACCESSED SITUATION
2022-05-24 04:39:32.313285,dasari_s_15,/task-page/12/5/1,ACCESSED TASK_PAGE
2022-05-24 04:39:48.397721,dasari_s_15,/api/mark_resource_visited/452,POSTED RESOURCE
2022-05-24 04:40:28.796801,dasari_s_15,/api/mark_resource_visited/452,POSTED RESOURCE
2022-05-24 04:45:33.414516,hemant_97,/api/mark_resource_visited/269,POSTED RESOURCE
2022-05-24 05:20:30.959867,swapnil_512,/task-page/2/6/1,ACCESSED TASK_PAGE
2022-05-24 05:52:38.958553,Shivji_14,/,ACCESSED DASHBOARD
2022-05-24 05:52:44.981076,Shivji_14,/situation/14/6/6,ACCESSED SITUATION
2022-05-24 05:52:45.222655,Shivji_14,/task-page/14/6/6,ACCESSED TASK_PAGE
2022-05-24 06:17:40.853474,Shivji_14,/api/feedback/211,POSTED FEEDBACK_FOR_GOAL
2022-05-24 06:17:40.996167,Shivji_14,/task-page/14/6/7,ACCESSED TASK_PAGE
2022-05-24 06:22:48.858821,Shivji_14,/api/feedback/212,POSTED FEEDBACK_FOR_GOAL
2022-05-24 06:22:49.037375,Shivji_14,/task-page/14/6/8,ACCESSED TASK_PAGE
2022-05-24 06:30:36.389866,Shivji_14,/api/feedback/213,POSTED FEEDBACK_FOR_GOAL
2022-05-24 06:30:36.542162,Shivji_14,/task-page/14/6/9,ACCESSED TASK_PAGE
2022-05-24 06:41:56.407610,Shivji_14,/api/feedback/214,POSTED FEEDBACK_FOR_GOAL
2022-05-24 06:41:56.548942,Shivji_14,/task-page/14/6/10,ACCESSED TASK_PAGE
2022-05-24 06:43:03.308837,jeet_977,/api/feedback/199,POSTED FEEDBACK_FOR_GOAL
2022-05-24 06:43:03.428946,jeet_977,/task-page/14/2/3,ACCESSED TASK_PAGE
2022-05-24 07:01:28.825072,jeet_977,/api/feedback/187,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:01:28.948477,jeet_977,/task-page/14/2/4,ACCESSED TASK_PAGE
2022-05-24 07:07:49.803298,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:07:49.921446,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:07:53.177902,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:07:53.285967,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:08:03.444051,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:08:03.553791,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:08:31.304162,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:08:31.483046,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:08:35.072985,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:08:35.193950,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:08:35.979517,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:08:36.103380,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:09:44.417250,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:09:44.540104,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:09:45.758123,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:09:46.322479,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:09:46.332048,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:09:47.581018,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:09:47.688399,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:09:51.171149,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:09:51.284563,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:09:52.054012,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:09:52.170160,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:10:01.591815,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:10:01.720515,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:10:03.593210,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:10:03.704165,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:10:16.931872,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:10:17.035301,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:11:07.067458,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:11:07.268807,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 07:11:07.381648,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 07:26:47.974260,rupamgumber38_48,/,ACCESSED DASHBOARD
2022-05-24 09:00:30.655512,sparsh.gupta6077_81,/,ACCESSED DASHBOARD
2022-05-24 09:00:34.775093,sparsh.gupta6077_81,/situation/12/5/4,ACCESSED SITUATION
2022-05-24 09:00:34.890737,sparsh.gupta6077_81,/task-page/12/5/4,ACCESSED TASK_PAGE
2022-05-24 09:28:31.122051,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 09:28:31.988093,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 09:38:34.708226,Tirth_310,/,ACCESSED DASHBOARD
2022-05-24 09:38:40.918545,Tirth_310,/situation/1/1/1,ACCESSED SITUATION
2022-05-24 09:38:41.045624,Tirth_310,/task-page/1/1/1,ACCESSED TASK_PAGE
2022-05-24 09:38:46.839182,Tirth_310,/api/mark_resource_visited/296,POSTED RESOURCE
2022-05-24 09:46:40.346720,chinnathumbalam.tarun121_77,/,ACCESSED DASHBOARD
2022-05-24 09:46:49.512571,chinnathumbalam.tarun121_77,/situation/11/6/8,ACCESSED SITUATION
2022-05-24 09:46:49.689605,chinnathumbalam.tarun121_77,/task-page/11/6/8,ACCESSED TASK_PAGE
2022-05-24 09:46:57.631999,chinnathumbalam.tarun121_77,/situation/11/6/7,ACCESSED SITUATION
2022-05-24 09:46:57.770574,chinnathumbalam.tarun121_77,/task-page/11/6/7,ACCESSED TASK_PAGE
2022-05-24 09:47:02.971337,chinnathumbalam.tarun121_77,/situation/11/6/8,ACCESSED SITUATION
2022-05-24 09:47:03.130550,chinnathumbalam.tarun121_77,/task-page/11/6/8,ACCESSED TASK_PAGE
2022-05-24 09:57:36.974121,chinnathumbalam.tarun121_77,/task-page/2/8/4,ACCESSED TASK_PAGE
2022-05-24 09:57:41.826696,chinnathumbalam.tarun121_77,/api/mark_resource_visited/751,POSTED RESOURCE
2022-05-24 10:06:04.468930,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:06:04.603966,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:06:06.482332,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:06:06.612677,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:06:07.182999,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:06:07.298556,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:06:07.364500,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:06:07.661822,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:06:07.989212,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:06:08.124402,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:06:08.251284,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:06:09.158203,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:06:09.308854,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:08:23.026595,sarthak_j_66,/task-page/2/6/7,ACCESSED TASK_PAGE
2022-05-24 10:20:48.876316,hemant_97,/,ACCESSED DASHBOARD
2022-05-24 10:21:07.128558,hemant_97,/,ACCESSED DASHBOARD
2022-05-24 10:28:47.606838,chinnathumbalam.tarun121_77,/situation/11/6/7,ACCESSED SITUATION
2022-05-24 10:28:47.840725,chinnathumbalam.tarun121_77,/task-page/11/6/7,ACCESSED TASK_PAGE
2022-05-24 10:31:39.835383,hemant_97,/situation/14/3/1,ACCESSED SITUATION
2022-05-24 10:31:40.060169,hemant_97,/task-page/14/3/1,ACCESSED TASK_PAGE
2022-05-24 10:44:45.123804,hemant_97,/situation/14/3/3,ACCESSED SITUATION
2022-05-24 10:44:45.335004,hemant_97,/task-page/14/3/3,ACCESSED TASK_PAGE
2022-05-24 10:44:48.496275,hemant_97,/,ACCESSED DASHBOARD
2022-05-24 10:46:09.854275,hemant_97,/situation/14/3/1,ACCESSED SITUATION
2022-05-24 10:46:10.073967,hemant_97,/task-page/14/3/1,ACCESSED TASK_PAGE
2022-05-24 10:47:21.172450,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:47:21.295275,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:50:12.449206,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:50:12.768286,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:50:13.241915,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 10:50:13.402959,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 10:50:41.315101,hemant_97,/task-page/14/3/2,ACCESSED TASK_PAGE
2022-05-24 10:53:39.052798,rupashreepradhan2002_8,/,ACCESSED DASHBOARD
2022-05-24 10:53:44.497069,rupashreepradhan2002_8,/situation/1/4/1,ACCESSED SITUATION
2022-05-24 10:53:45.444384,rupashreepradhan2002_8,/task-page/1/4/1,ACCESSED TASK_PAGE
2022-05-24 10:55:14.446110,rupashreepradhan2002_8,/api/mark_resource_visited/10,POSTED RESOURCE
2022-05-24 12:03:21.179479,Tirth_310,/,ACCESSED DASHBOARD
2022-05-24 12:03:27.577478,Tirth_310,/situation/1/1/1,ACCESSED SITUATION
2022-05-24 12:03:27.798242,Tirth_310,/task-page/1/1/1,ACCESSED TASK_PAGE
2022-05-24 12:03:36.291350,Tirth_310,/api/mark_resource_visited/297,POSTED RESOURCE
2022-05-24 12:06:41.802305,Tirth_310,/api/mark_resource_visited/298,POSTED RESOURCE
2022-05-24 12:11:18.901026,Tirth_310,/api/mark_resource_visited/298,POSTED RESOURCE
2022-05-24 12:11:26.977341,Tirth_310,/api/mark_resource_visited/299,POSTED RESOURCE
2022-05-24 12:17:11.190783,kishlay.raj.58152559_27,/task-page/12/1/1,ACCESSED TASK_PAGE
2022-05-24 12:33:28.259008,Tirth_310,/api/mark_resource_visited/300,POSTED RESOURCE
2022-05-24 12:36:27.665522,Tirth_310,/api/mark_resource_visited/300,POSTED RESOURCE
2022-05-24 13:02:40.235558,chinnathumbalam.tarun121_77,/,ACCESSED DASHBOARD
2022-05-24 13:02:52.343253,chinnathumbalam.tarun121_77,/situation/1/4/2,ACCESSED SITUATION
2022-05-24 13:02:52.464289,chinnathumbalam.tarun121_77,/task-page/1/4/2,ACCESSED TASK_PAGE
2022-05-24 13:05:22.019958,chinnathumbalam.tarun121_77,/situation/1/4/1,ACCESSED SITUATION
2022-05-24 13:05:22.137420,chinnathumbalam.tarun121_77,/task-page/1/4/1,ACCESSED TASK_PAGE
2022-05-24 13:05:47.895365,chinnathumbalam.tarun121_77,/situation/1/4/3,ACCESSED SITUATION
2022-05-24 13:05:48.074189,chinnathumbalam.tarun121_77,/task-page/1/4/3,ACCESSED TASK_PAGE
2022-05-24 13:05:57.249929,chinnathumbalam.tarun121_77,/situation/1/4/1,ACCESSED SITUATION
2022-05-24 13:05:57.350776,chinnathumbalam.tarun121_77,/task-page/1/4/1,ACCESSED TASK_PAGE
2022-05-24 13:06:05.474988,chinnathumbalam.tarun121_77,/,ACCESSED DASHBOARD
2022-05-24 13:06:15.070285,chinnathumbalam.tarun121_77,/situation/1/7/1,ACCESSED SITUATION
2022-05-24 13:06:15.183093,chinnathumbalam.tarun121_77,/task-page/1/7/1,ACCESSED TASK_PAGE
2022-05-24 13:15:28.601961,dasari_s_15,/,ACCESSED DASHBOARD
2022-05-24 13:15:36.319544,dasari_s_15,/situation/12/5/1,ACCESSED SITUATION
2022-05-24 13:15:36.757778,dasari_s_15,/task-page/12/5/1,ACCESSED TASK_PAGE
2022-05-24 13:15:45.327233,dasari_s_15,/api/mark_resource_visited/452,POSTED RESOURCE
2022-05-24 13:18:27.458479,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 13:18:27.572045,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 13:18:28.671783,jeet_977,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL
2022-05-24 13:18:28.834423,jeet_977,/,ACCESSED DASHBOARD
2022-05-24 13:19:04.874043,chinnathumbalam.tarun121_77,/situation/1/4/1,ACCESSED SITUATION
2022-05-24 13:19:04.969678,chinnathumbalam.tarun121_77,/task-page/1/4/1,ACCESSED TASK_PAGE
2022-05-24 13:24:47.442815,chinnathumbalam.tarun121_77,/api/mark_resource_visited/12,POSTED RESOURCE
2022-05-24 13:24:56.111795,chinnathumbalam.tarun121_77,/situation/1/4/2,ACCESSED SITUATION
2022-05-24 13:24:56.233413,chinnathumbalam.tarun121_77,/task-page/1/4/2,ACCESSED TASK_PAGE
2022-05-24 13:25:04.255729,chinnathumbalam.tarun121_77,/api/mark_resource_visited/17,POSTED RESOURCE
2022-05-24 13:25:53.559416,chinnathumbalam.tarun121_77,/situation/1/4/3,ACCESSED SITUATION
2022-05-24 13:25:53.879127,chinnathumbalam.tarun121_77,/task-page/1/4/3,ACCESSED TASK_PAGE
2022-05-24 13:41:50.806848,rajendra_615,/,ACCESSED DASHBOARD
2022-05-24 13:41:53.804719,mohitverma0612_1,/task-page/1/2/2,ACCESSED TASK_PAGE
2022-05-24 13:41:58.390604,mohitverma0612_1,/,ACCESSED DASHBOARD
2022-05-24 13:41:58.725801,rajendra_615,/situation/2/6/1,ACCESSED SITUATION
2022-05-24 13:41:59.135837,rajendra_615,/,ACCESSED DASHBOARD
2022-05-24 13:42:05.291244,mohitverma0612_1,/situation/10/1/1,ACCESSED SITUATION
2022-05-24 13:42:05.454300,mohitverma0612_1,/task-page/10/1/1,ACCESSED TASK_PAGE
2022-05-24 13:42:09.110214,mohitverma0612_1,/situation/10/1/3,ACCESSED SITUATION
2022-05-24 13:42:09.267729,mohitverma0612_1,/task-page/10/1/3,ACCESSED TASK_PAGE
2022-05-24 13:46:06.920280,mohitverma0612_1,/,ACCESSED DASHBOARD
2022-05-24 13:46:37.615998,mohitverma0612_1,/situation/10/1/1,ACCESSED SITUATION
2022-05-24 13:46:37.756876,mohitverma0612_1,/task-page/10/1/1,ACCESSED TASK_PAGE
2022-05-24 13:46:41.283859,mohitverma0612_1,/situation/10/1/3,ACCESSED SITUATION
2022-05-24 13:46:41.415008,mohitverma0612_1,/task-page/10/1/3,ACCESSED TASK_PAGE
2022-05-24 13:47:01.956110,mohitverma0612_1,/api/upload_career_task_submissions/63,POSTED TASK_SUBMISSION
2022-05-24 13:47:02.242584,mohitverma0612_1,/task-page/10/1/3,ACCESSED TASK_PAGE
2022-05-24 13:47:11.760694,mohitverma0612_1,/api/feedback/103,POSTED FEEDBACK_FOR_GOAL
2022-05-24 13:47:11.870779,mohitverma0612_1,/,ACCESSED DASHBOARD
2022-05-24 13:47:25.171669,mohitverma0612_1,/situation/13/2/1,ACCESSED SITUATION
2022-05-24 13:47:25.313506,mohitverma0612_1,/task-page/13/2/1,ACCESSED TASK_PAGE
2022-05-24 13:48:30.150539,mohitverma0612_1,/situation/13/2/2,ACCESSED SITUATION
2022-05-24 13:48:30.379049,mohitverma0612_1,/,ACCESSED DASHBOARD
2022-05-24 13:48:38.221839,mohitverma0612_1,/situation/13/2/1,ACCESSED SITUATION
2022-05-24 13:48:38.374532,mohitverma0612_1,/task-page/13/2/1,ACCESSED TASK_PAGE
2022-05-24 13:51:31.111808,mohitverma0612_1,/api/mark_resource_visited/844,POSTED RESOURCE
2022-05-24 13:53:39.623764,rupashreepradhan2002_8,/,ACCESSED DASHBOARD
2022-05-24 13:53:45.440882,rupashreepradhan2002_8,/situation/1/4/1,ACCESSED SITUATION
2022-05-24 13:53:45.849987,rupashreepradhan2002_8,/task-page/1/4/1,ACCESSED TASK_PAGE
2022-05-24 13:53:50.681733,rupashreepradhan2002_8,/api/mark_resource_visited/10,POSTED RESOURCE
2022-05-24 14:32:05.934881,sumit_20,/,ACCESSED DASHBOARD
2022-05-24 14:32:11.172419,sumit_20,/situation/10/3/1,ACCESSED SITUATION
2022-05-24 14:32:11.475666,sumit_20,/task-page/10/3/1,ACCESSED TASK_PAGE
2022-05-24 14:32:15.529635,sumit_20,/task-page/10/3/2,ACCESSED TASK_PAGE
2022-05-24 14:33:28.990473,dasari_s_15,/api/mark_resource_visited/453,POSTED RESOURCE
2022-05-24 14:40:25.390070,dasari_s_15,/api/mark_resource_visited/453,POSTED RESOURCE
2022-05-24 14:40:50.856995,chinnathumbalam.tarun121_77,/,ACCESSED DASHBOARD
2022-05-24 14:41:04.672759,chinnathumbalam.tarun121_77,/situation/11/6/7,ACCESSED SITUATION
2022-05-24 14:41:04.896362,chinnathumbalam.tarun121_77,/task-page/11/6/7,ACCESSED TASK_PAGE
2022-05-24 14:41:17.412830,chinnathumbalam.tarun121_77,/situation/11/6/3,ACCESSED SITUATION
2022-05-24 14:41:17.601075,chinnathumbalam.tarun121_77,/task-page/11/6/3,ACCESSED TASK_PAGE
2022-05-24 14:41:23.802165,chinnathumbalam.tarun121_77,/situation/11/6/4,ACCESSED SITUATION
2022-05-24 14:41:23.981065,chinnathumbalam.tarun121_77,/task-page/11/6/4,ACCESSED TASK_PAGE
2022-05-24 14:42:11.152459,chinnathumbalam.tarun121_77,/situation/11/6/5,ACCESSED SITUATION
2022-05-24 14:42:11.411140,chinnathumbalam.tarun121_77,/task-page/11/6/5,ACCESSED TASK_PAGE
2022-05-24 14:43:03.101864,chinnathumbalam.tarun121_77,/situation/11/6/6,ACCESSED SITUATION
2022-05-24 14:43:03.281245,chinnathumbalam.tarun121_77,/task-page/11/6/6,ACCESSED TASK_PAGE
2022-05-24 14:44:22.692021,chinnathumbalam.tarun121_77,/situation/11/6/7,ACCESSED SITUATION
2022-05-24 14:44:22.871285,chinnathumbalam.tarun121_77,/task-page/11/6/7,ACCESSED TASK_PAGE
2022-05-24 14:44:32.810761,chinnathumbalam.tarun121_77,/api/mark_resource_visited/779,POSTED RESOURCE
2022-05-24 14:45:06.413174,chinnathumbalam.tarun121_77,/situation/11/6/8,ACCESSED SITUATION
2022-05-24 14:45:06.611550,chinnathumbalam.tarun121_77,/task-page/11/6/8,ACCESSED TASK_PAGE
2022-05-24 15:06:54.032782,chinnathumbalam.tarun121_77,/situation/11/6/3,ACCESSED SITUATION
2022-05-24 15:06:54.201190,chinnathumbalam.tarun121_77,/task-page/11/6/3,ACCESSED TASK_PAGE
2022-05-24 15:06:59.412542,chinnathumbalam.tarun121_77,/situation/11/6/4,ACCESSED SITUATION
2022-05-24 15:06:59.570407,chinnathumbalam.tarun121_77,/task-page/11/6/4,ACCESSED TASK_PAGE
2022-05-24 15:07:07.181698,chinnathumbalam.tarun121_77,/situation/11/6/5,ACCESSED SITUATION
2022-05-24 15:07:07.321179,chinnathumbalam.tarun121_77,/task-page/11/6/5,ACCESSED TASK_PAGE
2022-05-24 15:07:17.192897,chinnathumbalam.tarun121_77,/situation/11/6/4,ACCESSED SITUATION
2022-05-24 15:07:17.331219,chinnathumbalam.tarun121_77,/task-page/11/6/4,ACCESSED TASK_PAGE
2022-05-24 15:07:20.032004,chinnathumbalam.tarun121_77,/situation/11/6/5,ACCESSED SITUATION
